Latitude;Longitude;IstRad;IstPKW;IstFuss;IstKrad;IstSonstig;TagKategorie;Monat;Stunde;Unfallart;Unfalltyp;Lichtverhältnisse;Straßenverhältnisse;Straßenart;Stadtteil;Jahr;Unfallklasse Wahr;Unfallklasse Bestimmt;Wahrscheinlichkeit Klasse 0;Wahrscheinlichkeit Klasse 1;Wahrscheinlichkeit Klasse 2;Unsicherheits-Score;Base-Value Klasse 0;SHAP_0_IstRad;SHAP_0_IstPKW;SHAP_0_IstFuss;SHAP_0_IstKrad;SHAP_0_IstSonstig;SHAP_0_TagKategorie;SHAP_0_Monat;SHAP_0_Stunde;SHAP_0_Unfallart;SHAP_0_Unfalltyp;SHAP_0_Lichtverhältnisse;SHAP_0_Straßenverhältnisse;SHAP_0_Straßenart;Base-Value Klasse 1;SHAP_1_IstRad;SHAP_1_IstPKW;SHAP_1_IstFuss;SHAP_1_IstKrad;SHAP_1_IstSonstig;SHAP_1_TagKategorie;SHAP_1_Monat;SHAP_1_Stunde;SHAP_1_Unfallart;SHAP_1_Unfalltyp;SHAP_1_Lichtverhältnisse;SHAP_1_Straßenverhältnisse;SHAP_1_Straßenart;Base-Value Klasse 2;SHAP_2_IstRad;SHAP_2_IstPKW;SHAP_2_IstFuss;SHAP_2_IstKrad;SHAP_2_IstSonstig;SHAP_2_TagKategorie;SHAP_2_Monat;SHAP_2_Stunde;SHAP_2_Unfallart;SHAP_2_Unfalltyp;SHAP_2_Lichtverhältnisse;SHAP_2_Straßenverhältnisse;SHAP_2_Straßenart
49,95931705;8,200379864;0;1;0;0;0;0;11;12;1;6;0;0;tertiary;Lerchenberg;2019;2;2;10,06687954;23,0283305;66,90478921;0,484069248;19,43248558;0,267746214;-0,200483185;-0,428001222;-0,16801474;-2,171602976;-0,011494387;0,016130955;-0,369972329;-7,368691887;-0,050151859;-0,5030439;0,031508116;1,590465157;33,22311976;-1,442255919;-2,046483763;0,088033994;-0,333386823;0,922186245;-0,01303988;-1,378142776;0,384511846;0,73965201;-7,189641622;0,218467049;0,132585029;-0,277274648;47,34439465;0,021203805;0,774064976;0,642503138;1,433544055;2,260750181;-0,000834687;0,094392319;0,311776621;10,07997188;3,490167072;0,562747271;-0,355283074;0,245390994
50,00172865;8,257543165;0;1;0;0;1;0;8;15;2;6;0;1;secondary;Hartenberg-Münchfeld;2016;2;2;24,26983118;19,28145438;56,44870996;0,650588421;19,43248558;-0,515607097;-0,345820443;-0,339741589;-0,082044986;6,007863708;-0,004910944;0,00956512;-0,27968487;-0,929944306;0,425791689;-0,133058865;-0,21729977;1,242237951;33,22311976;-0,682882206;-1,256330567;0,225057137;-0,397800675;-2,372651577;-0,010323239;0,467205481;0,34210902;-3,523321478;-5,696479139;0,117357599;-0,793199821;-0,360405913;47,34439465;2,018529104;0,923632195;0,45031831;0,668123067;-6,656378843;-0,001859516;0,003862332;0,34599993;8,010321691;1,436035457;0,264796213;1,006282224;0,634653145
50,01093733;8,216867222;0;1;0;0;0;1;5;21;2;6;2;0;tertiary;Gonsenheim;2020;2;2;17,61538535;19,51237023;62,87224293;0,556611893;19,43248558;1,221316559;0,075153925;0,674645214;0,240180529;1,830528231;-0,008942714;0,046219479;-3,136327639;1,880053101;-0,965449886;-1,371502109;-0,071731172;-2,231243749;33,22311976;-1,490572963;-2,459023946;0,176066194;-0,415673584;0,539066261;0,036779029;0,614680297;0,476976851;-4,370534995;-6,019979235;-0,599423799;0,10807802;-0,307187662;47,34439465;3,334631457;0,900426756;0,717655189;1,334895568;1,881782165;-0,018904752;-0,032806817;-3,994976611;11,28139775;2,079617466;-1,612379021;-0,316425484;-0,027065396
50,01391187;8,203925242;0;1;0;0;0;1;9;16;2;6;0;0;motorway;Mombach;2019;2;2;14,52285796;27,31147707;58,16566348;0,6113984;19,43248558;-1,366477662;-0,104795969;-0,50821779;-0,389551173;-2,976684245;0,006956001;0,0072783;-0,791708133;-3,703270936;0,741117594;-0,366316895;0,087939575;4,454103713;33,22311976;-0,871810937;-0,831355778;0,423058203;-0,300085312;0,532130919;0,031072244;0,313655575;0,411204096;-2,989892868;-4,340180527;0,145500652;0,082674293;1,482386744;47,34439465;3,286148493;1,832282017;1,338166483;2,322759954;4,469856087;0,180820639;0,010430383;1,063761204;14,49857606;2,015821675;0,695937415;-0,524273537;-20,36901805
50,00380947;8,253600225;0;1;1;0;0;1;1;7;6;4;2;1;residential;Hartenberg-Münchfeld;2016;1;1;29,66986597;42,63076484;27,69937217;0,859498357;19,43248558;4,364348547;-1,193913824;17,93468319;-0,040041437;-8,924873493;0,137105944;-0,376451447;-9,792019451;24,73366648;14,81643283;13,75157638;-0,788127249;-44,38500609;33,22311976;2,982350725;6,609095679;4,686572681;1,038540344;-5,613613378;-0,112978287;2,841483284;-1,121684766;-2,764073207;-8,066919611;7,572199481;0,92252487;0,434147264;47,34439465;-1,674918443;0,316603635;-3,627382702;-0,002453793;0,704970365;-0,010348837;0,102039507;1,18539283;-8,511857596;-9,707214602;-4,212810064;0,392846876;5,400110339
49,93980753;8,263887133;0;1;0;0;0;0;10;16;2;6;0;0;secondary;Ebersheim;2016;2;2;9,678994119;16,27223194;74,04877543;0,386605;19,43248558;-2,222587453;-0,178826661;-0,66006773;-0,452849362;-3,606552655;-0,01038175;0,056442276;-1,22410243;-5,518829111;1,129700836;-0,566549705;0,141061655;3,360050626;33,22311976;-1,489455941;-2,513543765;0,09751847;-0,527965467;0,653529652;-0,012887159;-0,764953498;0,434269257;-5,415265451;-7,212438069;0,192713546;0,129280373;-0,521689773;47,34439465;3,667061951;1,037354739;0,548816735;1,55954053;2,21434417;-0,003788619;0,009765335;0,594171146;14,0661688;2,472537419;0,451221257;-0,366940509;0,454127827
49,99249129;8,282629683;1;0;0;0;0;0;5;16;4;6;0;0;secondary;Altstadt;2016;1;1;24,92538542;42,41708517;32,65753388;0,848178638;19,43248558;-2,624083873;0,394432715;-0,126531804;-0,268807702;-2,222096845;-0,006225594;-0,059627698;-0,27342511;6,931794858;1,538348989;-0,210335468;0,069355726;2,350101637;33,22311976;2,459386867;5,717464541;0,065758739;-0,031953506;1,533733069;-0,036686741;0,73071587;0,300711236;0,213612278;-2,075572249;0,020612754;0,038775102;0,257407449;47,34439465;5,649185559;0,995009808;0,196905894;1,66233027;2,778039387;-0,001888746;-0,218536832;0,17461595;-22,13301627;-0,966936066;0,473644062;-0,448981738;-2,847232045
49,99976165;8,27670624;0;1;0;0;0;0;10;18;2;6;2;0;secondary;Altstadt;2018;2;2;11,20801866;16,38396233;72,4080205;0,412168149;19,43248558;-2,980622409;-0,206302914;-1,184138085;-0,568642987;-4,358358378;-0,013319144;0,072529246;-1,540046445;-6,58073184;1,691392411;2,851183624;0,177314952;4,415275047;33,22311976;-1,357781831;-2,46345064;0,19177502;-0,45223151;0,557443831;-0,011213614;-0,68231044;0,198779958;-5,014300484;-6,785688812;-0,625194179;0,121605893;-0,516590622;47,34439465;3,734487436;1,042552042;0,733001831;1,532455031;2,129278062;-0,00231637;0,011231093;0,845588889;13,96585234;2,615336608;-1,63123864;-0,348895349;0,436292864
50,00590145;8,26472721;0;1;0;1;0;1;4;12;5;3;0;0;primary;Neustadt;2021;2;1;35,7886374;42,39741862;21,81394398;0,817976997;19,43248558;0,430010776;-0,337487284;-0,658472578;8,162115785;-2,879146999;0,033434336;-0,041822841;-0,010057529;3,815580501;0,977316382;-0,424961127;0,299114071;6,990528323;33,22311976;-0,429596694;-1,562738158;0,11299735;4,883962042;1,78091037;0,027641273;0,626571647;0,276329928;1,047310475;3,440229847;0,212356018;0,018571882;-1,260247123;47,34439465;-0,275975225;0,485689828;0,342742459;-20,07399096;1,014235504;-0,014783709;-0,066633351;-0,097404022;-3,377545262;-0,057516049;0,23689595;-1,010831126;-2,635334709
49,96257817;8,310474695;0;0;0;0;1;1;5;19;0;6;0;0;tertiary;Laubenheim;2017;2;2;26,53143704;34,62207913;38,84648085;0,891610802;19,43248558;0,663429275;2,485530201;-0,864198177;0,042274872;12,07203002;0,026231889;-0,645315407;0,988235563;-9,607553333;0,676694928;-0,326191355;0,258686486;1,329096488;33,22311976;1,114389947;-5,488239936;-0,231758524;0,226478067;6,016056315;-0,129325583;-0,811000815;-0,700678765;-2,76016722;4,255686684;0,01685293;-0,081130055;-0,028203673;47,34439465;-0,149375342;-4,413847578;0,472465125;0,404907651;-5,799782882;-0,014053576;-0,022420578;-0,513542055;-0,128747599;1,289921317;0,28809337;-0,353956262;0,442424602
50,00019588;8,262171204;1;0;0;0;0;1;10;17;0;2;1;0;secondary;Altstadt;2022;2;1;12,86644638;45,35978436;41,77376926;0,691429924;19,43248558;-0,420778601;1,183120671;-0,26459851;-0,101078939;-2,324297837;0,01378254;0,221859106;-0,363025474;-2,54372196;-3,397770577;0,054853912;0,17029995;1,205316511;33,22311976;1,018613711;5,834850933;0,083931192;-0,087538488;1,668060874;0,108280015;-0,666396866;0,407824318;2,425433179;1,499948178;-0,251903251;0,013842723;0,081718086;47,34439465;-2,720683481;-13,38128402;0,700389504;1,83852729;4,869687643;-0,072408574;0,061212436;-0,188931947;-3,809154963;7,465589867;0,606192437;-1,19820201;0,258440423
49,95988096;8,232312342;0;1;0;0;0;1;7;9;3;5;0;0;tertiary;Marienborn;2021;2;2;19,27986592;32,86708295;47,85304368;0,75245021;19,43248558;8,372942787;-5,260969359;-11,3754426;-4,899307841;-37,6881575;0,975054262;4,473489365;3,557065411;6,601347145;-13,01919922;-7,640487833;1,810891266;53,94015445;33,22311976;-1,551384501;-4,429408671;0,225101295;-0,6511454;2,819308077;0,250385732;0,544644308;-4,414223867;3,271040187;3,470036576;0,660297956;0,037181889;-0,587870389;47,34439465;0,079475399;0,499090205;0,459856519;0,892830509;0,992466654;-0,021902159;-0,015489015;-0,212195185;-1,41678634;-0,412368704;0,363133404;-0,283190437;-0,416271831
49,99333275;8,226577824;1;1;0;0;0;0;8;18;5;2;0;0;secondary;Hartenberg-Münchfeld;2022;2;2;14,317137;36,04678214;49,63608682;0,691432755;19,43248558;0,124602385;-0,443071177;-0,320151098;-0,343351153;-2,518622941;-0,008197008;0,001643644;-0,302166926;1,446359852;-5,084186506;-0,164826142;0,148832023;2,347786466;33,22311976;0,332927067;-0,612125325;0,011347371;-0,096017347;0,703131167;-0,004435323;0,133112237;0,081257073;0,542280535;1,856014498;-0,050880878;0,009913384;-0,082862086;47,34439465;-0,647634384;0,503640419;0,218845787;0,808194437;1,065267263;0,001288961;-0,024176178;-0,015411213;-0,975232824;1,802641353;0,192370403;-0,22481807;-0,413283786
49,99791699;8,258019087;0;1;0;1;0;0;11;9;3;6;0;1;primary;Oberstadt;2016;2;2;27,60719657;31,89574778;40,49705863;0,886306824;19,43248558;0,511639526;-0,27855878;-0,699970919;7,100694529;-2,186958712;-0,025584897;-0,089555681;-0,008120526;-0,092440948;0,636307532;-0,448905465;-1,333963284;5,090128611;33,22311976;-0,218596867;-0,386201846;0,023924955;0,838279058;0,226000221;-0,005907328;-0,266572328;-0,304438428;0,479861623;-1,356188388;0,057297321;-0,208949261;-0,205880713;47,34439465;0,068842204;0,449953051;0,367331161;-13,73930582;0,786351442;0,031416086;0,211432901;-0,090678135;0,37035605;1,192738686;0,347990921;4,762995515;-1,606760085
50,007759;8,225159664;1;1;0;0;0;1;6;12;1;7;0;0;residential;Gonsenheim;2018;2;2;9,382462502;29,58824039;61,02930307;0,549211245;19,43248558;0,322420241;-0,337139865;-0,455810747;-0,072877231;-2,019065028;0,030103441;0,004683146;1,022343853;-5,657636685;4,562834492;-0,395633923;0,031629339;-7,085874116;33,22311976;-1,56322976;2,408456306;-0,101174937;0,269276212;-1,59194802;-0,063644388;-0,478747206;-0,286191117;-0,69209292;-2,083297716;-0,261446797;-0,022718697;0,831879663;47,34439465;-1,136958184;0,784205227;0,345479232;0,681622488;1,577186006;-0,00835242;-0,07167731;0,006058608;6,718811888;-0,813325923;0,42851212;-0,262962142;5,436308829
50,00024846;8,263947481;0;0;0;0;1;0;10;7;5;3;0;0;secondary;Altstadt;2020;2;0;43,63494217;26,30543113;30,05962074;0,842092552;19,43248558;-0,282293687;6,077803487;-0,773788067;-0,183450537;16,16509652;-0,011203687;0,104123009;-3,106361679;2,762964717;1,098162987;-0,323037738;0,117458024;2,55698324;33,22311976;-0,122819255;0,218042995;0,279811002;-0,148255634;-7,410455941;0,072600309;-0,484466299;-0,150394266;-0,80641988;1,531797352;0,009641117;0,015701508;0,077528357;47,34439465;-0,127412951;-7,634530514;0,650292791;1,221432987;-10,50155934;-0,000926344;0,10401066;2,251657998;-3,495584279;0,170780354;0,548418957;-0,433931451;-0,037422786
50,00421151;8,253870632;0;1;0;1;0;0;4;18;3;2;0;0;secondary;Hartenberg-Münchfeld;2016;2;1;28,42237353;44,77065206;26,80697441;0,82787077;19,43248558;0,577881707;-0,615455975;-0,660604365;11,95441869;-2,65536487;-0,024474014;-0,062131631;-0,372250973;1,301434538;-4,480204545;-0,256808514;0,436377234;3,847070668;33,22311976;-0,400509187;-1,951700754;0,04557711;4,432902694;1,959889252;-0,012682029;0,665150219;0,260039405;1,389748656;5,50413841;-0,095662532;0,035617918;-0,284976867;47,34439465;-0,030124109;0,538630656;0,354445958;-20,45797641;0,888138307;0,009194237;-0,129544127;-0,017990716;-0,69046823;1,122196074;0,204021599;-1,067040099;-1,260903384
49,9700692;8,307753776;0;1;0;0;0;0;5;8;2;6;0;1;motorway;Laubenheim;2018;2;2;14,40686435;25,38983822;60,20329595;0,585879504;19,43248558;-1,359820527;-0,100170525;-0,546612782;-0,356936173;-3,021327417;-0,007539543;-0,048202856;-0,469530508;-3,797489948;0,93279598;-0,398577381;-0,408916264;4,556706705;33,22311976;-0,895584953;-0,734176239;0,43067928;-0,289268314;0,481192161;-0,009965599;0,384099682;-0,946096801;-2,895190688;-4,302804076;0,157744985;-0,543200993;1,329290012;47,34439465;3,322389639;1,814451947;1,431888576;1,823027196;4,612472471;-0,067148034;-0,036191608;2,208557282;14,59324961;1,630010751;0,850767476;1,873565608;-21,19813962
50,00630748;8,276060191;0;1;0;0;0;0;3;19;2;6;2;0;primary;Altstadt;2019;2;2;13,15924227;17,44993031;69,39082742;0,457862657;19,43248558;-4,769242156;-0,236638019;-1,953351962;-0,899837138;-6,063922131;-0,021683755;-0,079141449;4,391544033;-10,56249319;2,690036211;4,226710398;0,236438371;6,768337475;33,22311976;-1,438839313;-2,548845777;0,198255396;-0,425910501;0,553735955;-0,009410383;0,07027845;0,414455918;-4,587478436;-6,571659307;-0,629571691;0,115946426;-0,914146189;47,34439465;3,580942953;1,016622328;0,751094109;1,529472641;2,037603871;-0,001654839;-0,012340439;-0,680448601;13,83522004;2,351358438;-1,640687745;-0,328878692;-0,391871296
49,97464403;8,281086626;1;0;1;0;0;0;10;20;6;7;2;0;tertiary;Hechtsheim;2019;2;1;32,16835856;38,98582757;28,84581089;0,910463096;19,43248558;-1,839730485;0,903075537;3,348043939;-0,117098222;-2,714099247;-0,008432378;0,068571488;2,17777892;4,426958403;1,776028168;2,69639448;0,052860702;1,965521677;33,22311976;0,983304517;3,681927636;-0,721326954;-0,054748203;1,152327533;-0,018299996;-0,312327501;0,535498023;-0,058025587;0,529043715;-0,316539159;0,00775857;0,35411521;47,34439465;2,511433876;-4,269746287;-3,210953905;0,925743567;2,399241632;0,003864324;-0,002198265;-1,859786573;-10,01666778;-0,991416609;-4,169520828;-0,369745837;0,55116892
50,00478972;8,269387339;1;1;0;0;0;0;4;19;5;3;0;0;residential;Altstadt;2018;2;2;9,345748276;34,72233415;55,93191981;0,596014294;19,43248558;0,257693726;-0,313400033;-0,30839684;-0,091858424;-1,704031911;-0,010757121;-0,047040327;0,225168365;0,20017265;0,414418239;-0,207264527;0,058859365;-8,560300469;33,22311976;0,387564771;-0,497055053;0,02114744;-0,087174153;0,447730412;-0,004279975;0,194750985;0,279873513;0,28603828;0,691095355;0,038192248;0,002311681;-0,260981119;47,34439465;-1,824045;0,964108008;0,46947503;0,932774027;1,627728511;-0,000708165;-0,006506883;-0,558390744;-1,183252637;0,004329742;0,396310725;-0,340170023;8,105872566
49,96450495;8,240785628;0;1;0;0;0;0;11;9;3;6;0;0;construction;Bretzenheim;2022;2;2;19,64830309;27,3780793;52,97361612;0,697885995;19,43248558;0,105391932;-0,068840931;-0,15959631;-0,067617784;-0,50351712;-0,004438152;0,00128624;0,038863386;-0,011283906;0,258860186;-0,106161576;0,024563121;0,708308422;33,22311976;-0,910988417;-1,371144214;0,061047105;-0,221479905;0,691760636;-0,025418423;-0,70896331;-1,166162989;2,380628356;-4,279090881;0,154160246;0,10379413;-0,553182802;47,34439465;0,284222378;0,773736347;0,697685421;1,372324473;1,519054282;0,007361035;0,177589613;-0,152850479;-1,54682806;2,797157494;0,549651399;-0,417483062;-0,432399372
49,98779501;8,277452195;0;1;0;0;0;1;9;0;2;6;2;0;tertiary;Oberstadt;2018;2;2;19,34209317;19,71881837;60,93908548;0,58590085;19,43248558;0,035633321;0,002315241;0,020448847;0,007002722;0,054739413;-0,000294186;-0,000259285;-0,12679065;0,055855133;-0,028631711;-0,042072425;-0,002093323;-0,066245511;33,22311976;-1,334119686;-2,160308635;0,191057908;-0,324472543;0,495778099;0,025600204;0,376593745;-0,327750293;-4,140758492;-5,593437157;-0,516498089;0,10128017;-0,297266626;47,34439465;3,310624977;0,870770786;0,715925546;1,299083617;1,877534803;-0,019201339;-0,00074999;-5,425010705;11,15166195;1,99987633;-1,852686924;-0,305491895;-0,027646332
49,97240133;8,18860783;0;0;0;0;1;0;6;8;8;1;0;0;residential;Drais;2020;2;1;36,17949188;39,6086365;24,2118746;0,859992291;19,43248558;0,211753902;5,986308341;-0,971092237;-0,086523893;10,81324627;-0,021702514;-0,007839105;-0,04566877;6,789160892;7,336398839;-0,26619611;0,173147508;-13,16398683;33,22311976;-0,419117859;7,41956922;0,432117471;-0,193613591;-5,609888569;-0,08163719;0,368479536;-2,332457679;6,417091187;0,425942899;0,052586111;-0,02312616;-0,070428639;47,34439465;-0,560030046;-4,924010149;0,35703626;0,479564553;-4,688119255;-0,00057709;-0,073485679;0,966703589;-11,3407629;-10,2269807;0,335266156;-0,61491591;7,157791113
50,02158919;8,241381203;1;1;0;0;0;0;3;14;5;3;0;0;secondary;Mombach;2017;2;2;20,50629258;34,42873359;45,06497979;0,786681785;19,43248558;0,17797788;-0,105526872;-0,162591241;-0,093474265;-1,091893934;-0,002346354;0,001029474;-0,054652894;0,658049487;0,651492724;-0,143645517;0,037275359;1,202113153;33,22311976;0,282417521;-0,391457098;0,017399381;-0,068307218;0,394491354;-0,003159158;0,095792048;0,081837546;0,243652193;0,549468747;0,03296164;0,002740534;-0,032223664;47,34439465;8,657699358;-4,706433628;-2,453986769;-8,394168396;-11,65733933;0,008345592;0,138966502;0,364811802;9,008693905;2,030088356;-3,165696899;2,426224075;5,463380564
49,99238247;8,28271802;1;1;0;0;0;0;3;17;5;2;0;0;secondary;Altstadt;2016;2;2;14,27685469;36,22671366;49,49643314;0,691917181;19,43248558;0,147624026;-0,450770689;-0,312436564;-0,34595411;-2,58112314;-0,00734418;-0,000185538;-0,328975553;1,44850505;-5,096155987;-0,158611516;0,149928713;2,379868597;33,22311976;0,36049464;-0,534557026;0,009693489;-0,100521679;0,710401369;-0,005537926;0,09992072;0,168915171;0,530926301;1,884161817;-0,051157517;0,008132415;-0,077277879;47,34439465;-0,610589108;0,473349445;0,205469133;0,759422857;1,000941188;0,001087332;-0,01332813;-0,031884098;-0,915191498;1,695530086;0,180388168;-0,205689698;-0,387467194
49,97634352;8,272647759;0;1;0;0;0;0;11;7;5;3;0;1;tertiary;Oberstadt;2016;2;2;17,7580446;33,00602734;49,23593104;0,7273493;19,43248558;0,747458647;-0,61432305;-0,998463662;-0,292446842;-4,455917845;-0,015486518;0,062296919;-6,220361205;4,41822034;1,813391513;-0,777282051;-0,792780713;5,451253485;33,22311976;0,049882647;0,134605275;-0,007050358;0,030339446;-0,122156818;0,00033081;0,108059668;0,00968348;-0,119363704;-0,315316174;-0,018016692;0,015468719;0,01644128;47,34439465;-0,079919359;0,403056222;0,358008844;0,47371569;0,972800572;-0,00015154;0,067816019;1,216580375;-2,086385349;-0,008719177;0,317021051;0,686752833;-0,429039798
49,98560007;8,299640675;0;1;0;0;0;0;6;11;2;6;0;0;secondary;Weisenau;2016;2;2;10,0024499;16,79684669;73,20070863;0,399101532;19,43248558;-2,385050154;-0,20205388;-0,749126939;-0,480147026;-3,86933842;-0,010677848;0,004543983;-0,005501508;-5,929716222;1,124460695;-0,641950106;0,143772962;3,570748779;33,22311976;-1,638995382;-2,694940311;0,122125224;-0,582108711;0,739991042;-0,013870082;0,623132582;0,15485457;-5,575065862;-7,448552346;0,218897905;0,133277473;-0,465019176;47,34439465;3,599682502;1,025916293;0,545585985;1,527334493;2,174667887;-0,003622606;-0,057075304;0,162499375;13,80405861;2,463481385;0,497682788;-0,35577338;0,471875946
50,01737575;8,251239361;0;1;0;0;0;0;4;20;9;1;2;0;secondary;Neustadt;2020;1;0;51,08110309;32,1161449;16,80275649;0,702579881;19,43248558;1,801017786;-0,077138457;-0,976430409;-0,199068978;-2,035290694;-0,01295952;-0,059737884;2,12747085;10,78220314;13,87418166;1,879549912;0,183448095;4,361372002;33,22311976;-0,314904825;-0,815902835;0,056556891;-0,070707917;0,308609926;-0,001045096;0,1663091;0,311853716;0,410471584;-0,737579375;-0,308239933;0,00450367;-0,116899773;47,34439465;-0,694257061;0,328930035;0,398583777;0,622779799;0,743846881;0,002509628;-0,032221264;-0,773718351;-16,32827583;-12,05690276;-0,851274414;-0,756149959;-1,145488651
50,00359207;8,257715619;0;1;0;0;1;1;10;10;5;2;0;1;residential;Neustadt;2019;2;2;16,00375473;30,89446425;53,10177803;0,676645601;19,43248558;-0,275453149;-1,215728163;-0,872049812;-0,100738461;9,522364992;0,024949943;0,067804613;0,828000836;1,684224777;-3,039995315;-0,114272186;-0,556318112;-9,381520811;33,22311976;-0,03510716;-0,170413113;0,215551144;-0,199484187;-4,670662688;0,020583502;-0,237953622;-0,425205729;0,722082396;3,613004156;-0,118736089;-0,189902972;-0,852411146;47,34439465;0,294638599;1,854155233;0,950167262;0,705998091;-8,655983445;-0,034852303;0,036000685;-0,852810041;-3,815206293;2,595139081;0,397624693;1,588834088;10,69367773
49,97035715;8,231009578;1;1;0;0;0;0;10;19;4;7;1;0;residential;Bretzenheim;2016;2;2;14,61488754;34,73198116;50,65312982;0,687195322;19,43248558;-1,318485814;-0,123098506;-0,30289682;-0,156676405;-1,912735077;-0,017086242;0,127899506;0,057102181;4,720352756;3,408094697;-0,047462282;0,059856753;-9,312462793;33,22311976;1,064362647;-1,359267835;0,076978819;-0,094717066;1,068487227;-0,009930153;-0,371069122;0,402280875;0,683669992;1,065622934;-0,652167005;0,01158709;-0,376977008;47,34439465;1,523650221;0,157843289;0,376280782;0,735815777;2,091947033;-0,011238443;-0,057726982;-0,53771272;-15,49039413;-0,79791457;0,342576865;-0,375682137;15,35129017
49,97402177;8,320463833;0;1;0;0;1;0;1;5;2;6;2;1;motorway;Weisenau;2019;2;0;56,86476827;22,1385479;20,99668086;0,646889965;19,43248558;-1,076347553;-0,779270583;-1,507156672;-0,380624292;21,00365675;-0,018357279;-0,067092166;3,076305155;-1,480340573;2,212232363;2,022986409;-0,5694751;14,99576622;33,22311976;-0,403436941;-0,60076962;0,77764927;-0,227343441;-2,087864293;-0,008469542;-0,738263162;-0,935522838;-2,411871449;-4,67046525;-0,416151421;-0,60279277;1,240729592;47,34439465;1,54648894;1,639424018;1,351735455;1,027929177;-14,4403178;-0,024760891;0,132298819;-1,697399804;5,476954714;0,548001803;-1,828756086;1,337498661;-21,41681081
50,00498363;8,258586393;0;0;0;0;1;0;10;22;0;1;2;1;tertiary;Neustadt;2019;2;1;26,626876;42,96537042;30,40775359;0,851855615;19,43248558;0,58765196;0,536147419;-0,868518587;0,174367993;7,680620456;-0,014221217;0,280296377;2,117664997;-8,58382494;4,529559391;0,986596934;-1,07741625;0,845465878;33,22311976;-0,549914776;7,276122576;0,394966366;-0,111797258;-5,851407283;-0,037893989;-0,71455422;0,9377918;5,267423034;3,360553879;0,062439482;-0,261432905;-0,030046048;47,34439465;-0,673492688;-3,556590548;0,632282053;-0,339050772;-4,813535136;0,013506941;0,009050101;-2,226970898;1,95347662;-9,285956379;-1,766370927;2,900601191;0,216409375
49,91656667;8,257552218;0;1;0;0;0;0;9;1;9;1;2;0;secondary;Ebersheim;2020;1;0;56,07542992;28,58818471;15,33638984;0,640081391;19,43248558;1,936541884;-0,060398487;-1,045267228;-0,180547769;-2,023213867;-0,014474006;-0,00591382;6,188529431;10,55568251;14,44288047;2,11971548;0,186393229;4,543016498;33,22311976;-0,585604331;-1,526227833;0,121354922;-0,132685121;0,531229497;-0,005846376;0,20537223;-1,125892599;0,693706684;-2,065972779;-0,536506207;0,003429299;-0,211292433;47,34439465;-0,66938431;0,287765615;0,397003286;0,577523641;0,710648087;0,003486088;0,009408187;-2,596134786;-15,80015033;-11,94660722;-1,0734955;-0,736597865;-1,171469714
50,00767751;8,247484848;0;1;0;0;0;0;8;12;2;6;0;0;secondary;Hartenberg-Münchfeld;2017;2;2;9,68259573;16,77667052;73,54073524;0,393767911;19,43248558;-2,255473839;-0,189036907;-0,680296814;-0,460846249;-3,667238967;-0,009983043;0,023340446;-0,851842012;-5,597593186;1,069234391;-0,582974073;0,138135888;3,314684513;33,22311976;-1,662315582;-2,752723206;0,12514429;-0,584420466;0,757096674;-0,01392177;0,65541282;0,337842148;-5,660872511;-7,514283292;0,221300782;0,138761844;-0,493470977;47,34439465;3,603467628;1,027385362;0,539694105;1,533617109;2,179317036;-0,003630174;-0,030399876;0,467816449;13,83365624;2,45931532;0,499249289;-0,361881396;0,448733497
49,9977234;8,270291681;0;1;0;1;0;0;4;11;5;3;0;0;tertiary;Altstadt;2021;2;1;31,86710775;44,47400272;23,65888953;0,818399121;19,43248558;0,458511361;-0,380030826;-0,759947004;7,435571656;-3,118048359;-0,015809999;-0,04504197;0,670132787;3,292785511;0,913030162;-0,473057087;0,28985812;4,166667814;33,22311976;-0,428761362;-1,675469784;0,09508136;5,785496071;1,899066268;-0,005519455;0,711957393;0,000179224;1,077882772;3,679599393;0,221800016;0,01224624;-0,12267518;47,34439465;-0,230810294;0,488963768;0,346426331;-19,52762061;1,016556151;0,000731991;-0,070828449;-0,348041814;-3,238722429;-0,063878197;0,235779988;-1,013300958;-1,280760597
49,98886491;8,25710507;1;1;0;0;0;1;4;1;1;5;2;0;residential;Oberstadt;2017;2;2;6,587722152;32,95734525;60,45493484;0,533462164;19,43248558;0,064254303;-0,255092775;-0,349400581;-0,060728983;-1,496547634;0,050813981;-0,306993248;1,32374269;-4,446951392;-1,331441837;0,868127608;0,024281947;-6,92882751;33,22311976;-0,249368876;0,322555216;-0,025087217;0,032667309;-0,190764734;-0,007227633;-0,061675129;0,021259609;-0,111596677;-0,181163093;0,10495371;-0,002609435;0,082282436;47,34439465;-1,666432955;1,034011619;0,703445877;1,065367694;2,09624918;-0,027228777;-0,00368737;-4,667697631;9,412446459;-0,673239767;-2,295477324;-0,33470449;8,467487666
